Date,Station,Depth,COND,Temperature,Salinity,Density,PAR,Fluorescence,Turbidity,Beam,O2conc,O2Saturation
18/09/2012,3,3.193,,14.9098,32.0086,23.6861,8.02E+02,2.1317,0.4731,,255.86457,98.6309
18/09/2012,3,3.506,,14.8032,32.0174,23.7156,6.63E+02,2.2904,0.5196,,255.96334,98.46357
18/09/2012,3,3.793,,14.7093,32.0218,23.7389,6.47E+02,2.3735,0.5368,,255.99141,98.29135
18/09/2012,3,3.915,,14.687,32.0149,23.7383,6.89E+02,3.0098,0.6669,,255.60986,98.09672
18/09/2012,3,3.92,,14.7274,32.0185,23.7325,5.74E+02,3.0091,0.6665,,255.01977,97.95203
18/09/2012,3,4.068,,14.6752,32.0241,23.7479,6.39E+02,3.7484,0.6062,,254.57773,97.68295
18/09/2012,3,4.411,,14.631,32.028,23.7602,5.11E+02,3.7552,0.6054,,254.2537,97.47412
18/09/2012,3,4.738,,14.5933,32.0308,23.7703,4.36E+02,3.8193,0.6951,,254.32442,97.4289
18/09/2012,3,4.906,,14.5981,32.0284,23.7674,4.48E+02,3.8292,0.7092,,254.67216,97.57017
18/09/2012,3,4.961,,14.6001,32.0264,23.7655,4.24E+02,4.0535,0.7184,,254.62886,97.55625
18/09/2012,3,5.042,,14.5853,32.0323,23.7732,4.11E+02,4.1329,0.7218,,253.55474,97.11934
18/09/2012,3,5.211,,14.5421,32.0426,23.7902,4.06E+02,4.1848,0.6539,,251.95532,96.42875
18/09/2012,3,5.495,,14.5027,32.0443,23.7998,3.53E+02,4.2183,0.6119,,250.43946,95.77343
18/09/2012,3,5.852,,14.4945,32.0447,23.8018,3.19E+02,4.1588,0.6566,,249.31821,95.32921
18/09/2012,3,6.138,,14.4884,32.0454,23.8036,3.03E+02,4.0963,0.7035,,248.36702,94.9542
18/09/2012,3,6.188,,14.496,32.0421,23.7995,2.97E+02,3.9414,0.6966,,247.56792,94.66128
18/09/2012,3,6.134,,14.5063,32.0404,23.796,2.85E+02,3.6698,0.6848,,246.81743,94.39298
18/09/2012,3,6.167,,14.5062,32.0411,23.7966,2.89E+02,3.7484,0.6764,,246.15384,94.13936
18/09/2012,3,6.342,,14.504,32.0418,23.7975,3.31E+02,4.0017,0.6486,,245.41448,93.85279
18/09/2012,3,6.505,,14.4913,32.0431,23.8012,2.89E+02,3.975,0.6531,,244.80311,93.59572
18/09/2012,3,6.547,,14.4865,32.0438,23.8028,2.63E+02,3.7552,0.6913,,244.40756,93.43601
18/09/2012,3,6.553,,14.4856,32.0432,23.8025,2.74E+02,3.756,0.6913,,243.84727,93.21974
18/09/2012,3,6.68,,14.4823,32.0448,23.8044,2.71E+02,3.6103,0.6428,,242.77241,92.80359
18/09/2012,3,6.876,,14.4716,32.0454,23.8071,2.22E+02,3.608,0.6421,,241.34281,92.23746
18/09/2012,3,7,,14.4661,32.0469,23.8094,2.12E+02,3.7247,0.6367,,240.06825,91.74101
18/09/2012,3,7,,14.4584,32.0482,23.8121,2.09E+02,3.7438,0.636,,239.39272,91.4693
18/09/2012,3,6.972,,14.4621,32.0473,23.8106,2.07E+02,3.6171,0.6898,,239.34942,91.45907
18/09/2012,3,7.011,,14.4774,32.042,23.8033,1.95E+02,3.5714,0.7092,,239.35489,91.48654
18/09/2012,3,7.075,,14.4832,32.0445,23.804,2.02E+02,3.5561,0.665,,239.19865,91.43886
18/09/2012,3,7.104,,14.4681,32.0468,23.809,2.10E+02,3.5469,0.6356,,239.23969,91.42807
18/09/2012,3,7.12,,14.4573,32.0477,23.8119,2.11E+02,3.6003,0.6329,,239.19744,91.39233
18/09/2012,3,7.175,,14.4526,32.0483,23.8133,2.11E+02,3.6576,0.6302,,239.02795,91.31939
18/09/2012,3,7.261,,14.4331,32.0559,23.8233,2.25E+02,3.6438,0.6383,,238.72313,91.17121
18/09/2012,3,7.353,,14.4089,32.0588,23.8306,2.15E+02,3.6202,0.6543,,238.42863,91.01585
18/09/2012,3,7.483,,14.3641,32.0767,23.8537,1.94E+02,3.5744,0.6527,,238.32501,90.90396
18/09/2012,3,7.654,,14.2669,32.0912,23.8851,1.84E+02,3.4226,0.6482,,238.6377,90.85251
18/09/2012,3,7.735,,14.209,32.1037,23.9068,1.81E+02,3.4104,0.647,,239.04441,90.90765
18/09/2012,3,7.723,,14.2012,32.1021,23.9072,1.70E+02,3.2997,0.636,,239.1132,90.91839
18/09/2012,3,7.758,,14.2484,32.0862,23.8851,1.72E+02,3.2997,0.636,,238.64997,90.82025
18/09/2012,3,7.862,,14.1996,32.1148,23.9173,1.80E+02,3.4684,0.5765,,238.27214,90.60293
18/09/2012,3,7.988,,14.1145,32.1236,23.9417,1.66E+02,3.4722,0.5749,,237.88429,90.30415
18/09/2012,3,8.129,,14.065,32.1277,23.955,1.60E+02,3.2669,0.6215,,237.53975,90.08509
18/09/2012,3,8.26,,14.0574,32.1282,23.9569,1.58E+02,3.2296,0.6299,,236.85195,89.81067
18/09/2012,3,8.362,,14.0443,32.131,23.9619,1.47E+02,3.0968,0.6119,,236.10261,89.50415
18/09/2012,3,8.444,,14.0352,32.1306,23.9634,1.45E+02,3.0457,0.6054,,234.93483,89.0447
18/09/2012,3,8.501,,14.0259,32.1333,23.9674,1.45E+02,3.0899,0.6306,,233.31429,88.41529
18/09/2012,3,8.487,,14.0316,32.1239,23.9589,1.43E+02,3.1197,0.6482,,231.76087,87.83173
18/09/2012,3,8.421,,14.0819,32.1164,23.9428,1.42E+02,3.1548,0.6455,,230.19874,87.32485
18/09/2012,3,8.398,,14.0914,32.1149,23.9397,1.42E+02,3.1937,0.6421,,228.92415,86.85736
18/09/2012,3,8.571,,14.0482,32.1335,23.963,1.40E+02,3.2105,0.6356,,227.58335,86.28277
18/09/2012,3,8.931,,13.9811,32.1437,23.9846,1.36E+02,3.2425,0.6238,,226.23273,85.65919
18/09/2012,3,9.278,,13.9137,32.1509,24.0039,1.19E+02,3.1113,0.6447,,225.22615,85.16479
18/09/2012,3,9.425,,13.9189,32.1485,24.001,1.09E+02,2.6428,0.7214,,224.44852,84.87845
18/09/2012,3,9.333,,13.923,32.1483,24,1.08E+02,2.6444,0.7126,,223.80501,84.64205
18/09/2012,3,9.172,,13.9675,32.1314,23.9779,1.22E+02,2.6665,0.623,,222.86994,84.35607
18/09/2012,3,9.203,,13.9637,32.1415,23.9865,1.28E+02,2.6665,0.6234,,222.35408,84.15955
18/09/2012,3,9.404,,13.9347,32.1485,23.9978,1.22E+02,2.8198,0.6589,,222.13321,84.02992
18/09/2012,3,9.637,,13.8979,32.1509,24.0072,1.17E+02,2.826,0.6604,,222.07925,83.94779
18/09/2012,3,9.789,,13.869,32.1604,24.0204,1.11E+02,2.6818,0.665,,222.23312,83.96152
18/09/2012,3,9.825,,13.7954,32.1708,24.0434,1.09E+02,2.6543,0.6661,,222.31466,83.87157
18/09/2012,3,9.799,,13.8615,32.1473,24.0118,1.09E+02,2.6192,0.6535,,221.56439,83.68927
18/09/2012,3,9.733,,13.8958,32.146,24.0038,1.14E+02,2.6047,0.6478,,220.57934,83.37472
18/09/2012,3,9.684,,13.9139,32.1414,23.9966,1.19E+02,2.7054,0.6375,,219.46119,82.98036
18/09/2012,3,9.77,,13.9247,32.1477,23.9993,1.12E+02,2.7771,0.6299,,218.79935,82.75154
18/09/2012,3,9.91,,13.859,32.1614,24.0232,1.06E+02,2.7481,0.6325,,218.80264,82.64896
18/09/2012,3,10.036,,13.8004,32.1736,24.0446,1.03E+02,2.7161,0.636,,218.93427,82.60625
18/09/2012,3,10.177,,13.714,32.1843,24.0704,9.78E+01,2.7069,0.6196,,219.04828,82.50896
18/09/2012,3,10.357,,13.6804,32.1878,24.0799,8.83E+01,2.6909,0.5868,,218.65166,82.30474
18/09/2012,3,10.507,,13.6593,32.1893,24.0853,8.10E+01,2.7809,0.5879,,217.77226,81.93906
18/09/2012,3,10.538,,13.6368,32.19,24.0903,7.96E+01,3.1319,0.5929,,216.89456,81.57157
18/09/2012,3,10.495,,13.6703,32.1831,24.0782,8.19E+01,3.1174,0.5917,,216.35485,81.42099
18/09/2012,3,10.516,,13.6847,32.1814,24.074,8.25E+01,2.9473,0.5749,,216.43874,81.47569
18/09/2012,3,10.687,,13.6416,32.1934,24.092,8.02E+01,2.9473,0.5749,,216.56341,81.45687
18/09/2012,3,10.934,,13.5571,32.2065,24.1192,7.60E+01,2.9595,0.6791,,216.62316,81.3449
18/09/2012,3,11.157,,13.4387,32.2304,24.1614,6.97E+01,2.9602,0.6848,,216.50578,81.11559
18/09/2012,3,11.295,,13.358,32.2408,24.1855,6.58E+01,2.9099,0.5742,,216.08402,80.82862
18/09/2012,3,11.357,,13.3095,32.2418,24.1959,6.48E+01,2.8992,0.5501,,215.15875,80.40281
18/09/2012,3,11.393,,13.3306,32.2324,24.1844,6.39E+01,3.0098,0.5547,,213.58221,79.8436
18/09/2012,3,11.437,,13.3969,32.2184,24.1604,6.30E+01,3.0579,0.5566,,211.94223,79.33167
18/09/2012,3,11.465,,13.3696,32.2355,24.1791,6.23E+01,3.0587,0.5566,,210.9424,78.92154
18/09/2012,3,11.446,,13.3792,32.2156,24.1618,6.30E+01,3.0579,0.5562,,210.36352,78.71078
18/09/2012,3,11.506,,13.3719,32.2374,24.1801,6.22E+01,3.1594,0.5242,,209.58265,78.41755
18/09/2012,3,11.77,,13.2774,32.242,24.2024,5.79E+01,3.286,0.483,,208.74949,77.95616
18/09/2012,3,12.079,,13.2419,32.2484,24.2145,5.15E+01,3.2112,0.5253,,207.18944,77.32017
18/09/2012,3,12.233,,13.2156,32.2482,24.2195,4.71E+01,3.0457,0.6173,,205.45414,76.63086
18/09/2012,3,12.177,,13.2029,32.2381,24.2142,4.52E+01,3.0098,0.589,,203.67413,75.94223
18/09/2012,3,12.006,,13.2663,32.2308,24.196,4.64E+01,2.8504,0.4647,,201.61127,75.26808
18/09/2012,3,11.917,,13.307,32.2279,24.1856,4.82E+01,2.8595,0.4677,,200.05256,74.74742
18/09/2012,3,12.036,,13.3086,32.2391,24.194,4.76E+01,2.9976,0.52,,199.00588,74.36392
18/09/2012,3,12.29,,13.138,32.2585,24.2427,4.43E+01,2.9969,0.52,,199.04127,74.12495
18/09/2012,3,12.552,,13.0596,32.2585,24.2582,4.06E+01,2.8946,0.5143,,199.13599,74.04011
18/09/2012,3,12.767,,13.0517,32.2574,24.2589,3.77E+01,2.887,0.5135,,198.90854,73.94304
18/09/2012,3,12.908,,13.0468,32.26,24.2618,3.51E+01,2.5154,0.4612,,198.07029,73.62509
18/09/2012,3,12.951,,13.0365,32.2606,24.2644,3.35E+01,2.4262,0.4487,,197.23381,73.29883
18/09/2012,3,12.929,,13.0523,32.2543,24.2564,3.30E+01,2.3674,0.4197,,196.22041,72.94317
18/09/2012,3,12.934,,13.0784,32.2503,24.2482,3.29E+01,2.34,0.4056,,195.44103,72.69094
18/09/2012,3,13.024,,13.0721,32.2546,24.2527,3.20E+01,2.507,0.4159,,195.22394,72.60264
18/09/2012,3,13.159,,13.0482,32.2566,24.2589,3.09E+01,2.6421,0.4239,,194.9713,72.47375
18/09/2012,3,13.263,,13.0216,32.2588,24.2658,3.02E+01,2.5185,0.5372,,194.4156,72.2284
18/09/2012,3,13.27,,13.0088,32.2599,24.2692,3.02E+01,2.3529,0.6909,,193.49798,71.86897
18/09/2012,3,13.286,,13.0259,32.2566,24.2633,3.04E+01,2.2896,0.615,,192.37131,71.47433
18/09/2012,3,13.483,,12.9647,32.2757,24.2901,2.96E+01,2.1423,0.4365,,191.34614,71.01191
18/09/2012,3,13.751,,12.8716,32.2708,24.3044,2.78E+01,2.1179,0.4353,,190.71521,70.63913
18/09/2012,3,13.868,,12.8715,32.2741,24.307,2.67E+01,2.0065,0.4303,,190.03432,70.38821
18/09/2012,3,13.788,,12.8663,32.2703,24.3051,2.67E+01,1.9928,0.4307,,189.924,70.33821
18/09/2012,3,13.691,,12.8686,32.2692,24.3038,2.72E+01,1.7014,0.4361,,189.63223,70.23296
18/09/2012,3,13.767,,12.8737,32.2703,24.3036,2.70E+01,1.7014,0.4361,,189.2549,70.10115
18/09/2012,3,13.996,,12.865,32.2694,24.3046,2.59E+01,2.0828,0.4361,,188.77333,69.90978
18/09/2012,3,14.234,,12.8458,32.2731,24.3112,2.50E+01,2.1172,0.4361,,188.48446,69.77652
18/09/2012,3,14.352,,12.8346,32.2729,24.3133,2.43E+01,1.7403,0.3731,,188.37346,69.71914
18/09/2012,3,14.297,,12.8359,32.2701,24.3108,2.47E+01,1.6411,0.3571,,188.00695,69.58411
18/09/2012,3,14.21,,12.8427,32.2682,24.308,2.60E+01,1.6563,0.3567,,187.45304,69.38817
18/09/2012,3,14.267,,12.856,32.2684,24.3056,2.67E+01,1.6647,0.3571,,186.65563,69.11209
18/09/2012,3,14.494,,12.83,32.2711,24.3127,2.62E+01,1.7288,0.3602,,185.99837,68.83271
18/09/2012,3,14.825,,12.817,32.2743,24.3177,2.50E+01,1.783,0.3628,,185.5254,68.64055
18/09/2012,3,15.155,,12.7857,32.2772,24.326,2.32E+01,1.7296,0.3953,,185.16965,68.46566
18/09/2012,3,15.338,,12.7801,32.2749,24.3254,2.16E+01,1.6525,0.4422,,184.98186,68.38733
18/09/2012,3,15.335,,12.7758,32.2772,24.328,2.11E+01,1.5762,0.404,,184.95918,68.37376
18/09/2012,3,15.248,,12.7815,32.2725,24.3232,2.13E+01,1.3847,0.3079,,184.65905,68.26892
18/09/2012,3,15.134,,12.7888,32.272,24.3214,2.19E+01,1.4137,0.3262,,184.2622,68.13233
18/09/2012,3,15.176,,12.7991,32.271,24.3186,2.22E+01,1.5671,0.4239,,183.97066,68.03866
18/09/2012,3,15.477,,12.78,32.2766,24.3267,2.12E+01,1.5694,0.4227,,183.74629,67.93114
18/09/2012,3,15.839,,12.745,32.2814,24.3372,1.96E+01,1.6403,0.3872,,183.83498,67.91655
18/09/2012,3,16.083,,12.7359,32.279,24.3371,1.84E+01,1.6403,0.3872,,184.0002,67.96367
18/09/2012,3,16.197,,12.7352,32.2808,24.3386,1.76E+01,1.4313,0.3598,,183.96506,67.95041
18/09/2012,3,16.146,,12.7329,32.2805,24.3388,1.73E+01,1.4092,0.3567,,183.5955,67.81055
18/09/2012,3,15.995,,12.7382,32.2801,24.3375,1.80E+01,1.4374,0.338,,182.94738,67.57852
18/09/2012,3,15.94,,12.745,32.2774,24.3341,1.87E+01,1.4458,0.3327,,182.42988,67.39566
18/09/2012,3,15.962,,12.7477,32.2762,24.3326,1.88E+01,1.5327,0.3403,,181.93277,67.21527
18/09/2012,3,15.977,,12.7486,32.2768,24.333,1.90E+01,1.5793,0.3449,,181.82123,67.17558
18/09/2012,3,16.063,,12.7351,32.2793,24.3375,1.92E+01,1.5091,0.3415,,181.8048,67.15175
18/09/2012,3,16.246,,12.7156,32.286,24.3464,1.90E+01,1.4458,0.3388,,181.81665,67.1317
18/09/2012,3,16.376,,12.7052,32.2902,24.3517,1.87E+01,1.4168,0.3384,,182.03779,67.20065
18/09/2012,3,16.438,,12.698,32.2923,24.3547,1.86E+01,1.3725,0.3384,,182.25754,67.27257
18/09/2012,3,16.513,,12.6995,32.2921,24.3542,1.83E+01,1.3824,0.3388,,182.21635,67.2593
18/09/2012,3,16.583,,12.7003,32.2924,24.3543,1.80E+01,1.4092,0.3388,,181.84738,67.12431
18/09/2012,3,16.545,,12.7012,32.2913,24.3533,1.79E+01,1.4092,0.3392,,181.39726,66.95901
18/09/2012,3,16.442,,12.7085,32.2885,24.3497,1.82E+01,1.4092,0.3445,,181.08261,66.85183
18/09/2012,3,16.415,,12.7158,32.2845,24.3452,1.85E+01,1.4107,0.3453,,181.14843,66.88465
18/09/2012,3,16.528,,12.7194,32.284,24.3441,1.85E+01,1.5068,0.375,,181.28149,66.93862
18/09/2012,3,16.793,,12.6958,32.2944,24.3567,1.78E+01,1.5068,0.375,,181.38785,66.94938
18/09/2012,3,17.127,,12.6763,32.3006,24.3653,1.63E+01,1.5282,0.449,,181.65684,67.02397
18/09/2012,3,17.291,,12.6712,32.3,24.3658,1.52E+01,1.5305,0.4582,,181.92308,67.11482
18/09/2012,3,17.189,,12.6826,32.2966,24.361,1.50E+01,1.4008,0.3949,,181.81481,67.08936
18/09/2012,3,17.009,,12.6839,32.2955,24.3599,1.53E+01,1.3603,0.3747,,181.71451,67.05378
18/09/2012,3,16.916,,12.6918,32.2918,24.3555,1.55E+01,1.4305,0.3674,,181.44644,66.96422
18/09/2012,3,16.977,,12.6924,32.293,24.3563,1.53E+01,1.4702,0.3628,,181.21744,66.88108
18/09/2012,3,17.181,,12.678,32.2968,24.362,1.47E+01,1.4511,0.3659,,181.17643,66.8476
18/09/2012,3,17.368,,12.6795,32.2953,24.3606,1.42E+01,1.4336,0.3689,,181.23351,66.8701
18/09/2012,3,17.379,,12.6796,32.2954,24.3606,1.41E+01,1.4526,0.3663,,181.32076,66.90244
18/09/2012,3,17.294,,12.6813,32.2942,24.3594,1.45E+01,1.4816,0.3624,,181.20499,66.86151
18/09/2012,3,17.277,,12.6861,32.2933,24.3578,1.48E+01,1.4824,0.3674,,180.77374,66.70874
18/09/2012,3,17.405,,12.6831,32.2945,24.3592,1.46E+01,1.4824,0.3808,,180.7029,66.67892
18/09/2012,3,17.603,,12.6561,32.3071,24.3742,1.40E+01,1.4748,0.3811,,180.83915,66.69694
18/09/2012,3,17.719,,12.6311,32.3069,24.3789,1.36E+01,1.4214,0.3811,,181.25247,66.81447
18/09/2012,3,17.726,,12.6253,32.3113,24.3834,1.34E+01,1.4214,0.3808,,181.81551,67.01588
18/09/2012,3,17.729,,12.6333,32.3049,24.3769,1.34E+01,1.3977,0.3567,,182.20519,67.16799
18/09/2012,3,17.79,,12.6313,32.3084,24.38,1.32E+01,1.3969,0.3567,,182.37496,67.22929
18/09/2012,3,17.882,,12.6107,32.3137,24.388,1.29E+01,1.3649,0.4048,,182.14439,67.11769
18/09/2012,3,17.94,,12.6026,32.3127,24.3888,1.26E+01,1.3603,0.4117,,181.50505,66.87045
18/09/2012,3,17.932,,12.6057,32.3109,24.3868,1.26E+01,1.2505,0.3384,,180.85326,66.63384
18/09/2012,3,17.88,,12.6183,32.3083,24.3824,1.27E+01,1.2146,0.314,,180.54857,66.5379
18/09/2012,3,17.882,,12.6405,32.3036,24.3745,1.28E+01,1.2909,0.3602,,180.75162,66.64151
18/09/2012,3,18.034,,12.6164,32.3154,24.3883,1.25E+01,1.3367,0.3872,,181.29884,66.81479
18/09/2012,3,18.255,,12.5586,32.3251,24.4068,1.19E+01,1.4038,0.3781,,182.00942,66.99988
18/09/2012,3,18.349,,12.5489,32.3184,24.4036,1.15E+01,1.4702,0.3689,,182.26736,67.07844
18/09/2012,3,18.262,,12.572,32.3108,24.3932,1.17E+01,1.3748,0.3575,,181.91948,66.97953
18/09/2012,3,18.126,,12.6007,32.3112,24.388,1.22E+01,1.2154,0.3388,,181.33396,66.80413
18/09/2012,3,18.117,,12.617,32.3031,24.3787,1.26E+01,1.2421,0.3537,,180.90789,66.66641
18/09/2012,3,18.228,,12.6007,32.3138,24.3901,1.26E+01,1.3245,0.3994,,180.96288,66.66852
18/09/2012,3,18.388,,12.5588,32.3214,24.404,1.23E+01,1.3214,0.3987,,181.26214,66.72364
18/09/2012,3,18.528,,12.5466,32.3209,24.4059,1.21E+01,1.3,0.3933,,181.62069,66.83836
18/09/2012,3,18.629,,12.5381,32.3214,24.4079,1.18E+01,1.3,0.3933,,181.65811,66.84049
18/09/2012,3,18.664,,12.5372,32.3217,24.4084,1.16E+01,1.2634,0.375,,181.62383,66.82678
18/09/2012,3,18.643,,12.5473,32.3176,24.4032,1.15E+01,1.2634,0.3747,,181.832,66.91568
18/09/2012,3,18.574,,12.5734,32.3113,24.3934,1.15E+01,1.1787,0.396,,181.9108,66.97844
18/09/2012,3,18.491,,12.5622,32.316,24.3992,1.16E+01,1.1658,0.3994,,181.97608,66.98879
18/09/2012,3,18.434,,12.5755,32.3144,24.3953,1.16E+01,1.2383,0.3766,,181.73028,66.91618
18/09/2012,3,18.476,,12.5859,32.309,24.3892,1.16E+01,1.2634,0.3689,,181.18786,66.72872
18/09/2012,3,18.684,,12.5668,32.3195,24.401,1.12E+01,1.3008,0.3766,,180.69864,66.52651
18/09/2012,3,18.937,,12.5377,32.3229,24.4092,1.06E+01,1.3245,0.3811,,180.40532,66.37963
18/09/2012,3,19.069,,12.524,32.3228,24.4117,1.02E+01,1.3664,0.3781,,180.33644,66.33519
18/09/2012,3,19.032,,12.5385,32.3179,24.4051,1.01E+01,1.4092,0.375,,180.15673,66.28719
18/09/2012,3,18.903,,12.5587,32.3136,24.3979,1.04E+01,1.31,0.3682,,179.93031,66.22996
18/09/2012,3,18.829,,12.5569,32.3167,24.4007,1.07E+01,1.1414,0.3567,,179.9276,66.22774
18/09/2012,3,18.892,,12.5599,32.3156,24.3993,1.08E+01,1.162,0.3567,,180.2128,66.3364
18/09/2012,3,19.03,,12.5347,32.326,24.4121,1.06E+01,1.2268,0.3571,,180.57616,66.4396
18/09/2012,3,19.137,,12.5154,32.3266,24.4163,1.04E+01,1.2291,0.3617,,180.71024,66.46241
18/09/2012,3,19.239,,12.501,32.3334,24.4243,1.02E+01,1.2505,0.3994,,180.68723,66.43671
18/09/2012,3,19.411,,12.4663,32.3428,24.4382,9.95E+00,1.2505,0.3994,,180.67283,66.38721
18/09/2012,3,19.572,,12.4639,32.3407,24.437,9.62E+00,1.1665,0.351,,180.7143,66.39827
18/09/2012,3,19.614,,12.4723,32.3371,24.4327,9.46E+00,1.1658,0.3506,,180.82294,66.44844
18/09/2012,3,19.536,,12.4891,32.3326,24.426,9.57E+00,1.1124,0.3457,,180.68804,66.42017
18/09/2012,3,19.462,,12.5011,32.3285,24.4205,9.79E+00,1.1047,0.3445,,180.42955,66.34013
18/09/2012,3,19.528,,12.4937,32.3344,24.4265,9.85E+00,1.1131,0.3533,,180.0559,66.19501
18/09/2012,3,19.692,,12.471,32.3387,24.4342,9.60E+00,1.1169,0.3567,,179.98992,66.14107
18/09/2012,3,19.756,,12.4695,32.3387,24.4345,9.40E+00,1.1314,0.4227,,180.17519,66.20712
18/09/2012,3,19.733,,12.4741,32.3375,24.4327,9.38E+00,1.1414,0.4639,,180.24851,66.2399
18/09/2012,3,19.786,,12.4733,32.3391,24.434,9.28E+00,1.1711,0.5089,,180.17294,66.21175
18/09/2012,3,19.926,,12.4587,32.3424,24.4394,8.99E+00,1.2016,0.5559,,180.16191,66.18892
18/09/2012,3,20.023,,12.4569,32.3417,24.4392,8.76E+00,1.1749,0.4899,,180.19153,66.19693
18/09/2012,3,20.022,,12.4588,32.3408,24.4381,8.67E+00,1.1284,0.3747,,180.31787,66.2456
18/09/2012,3,19.939,,12.4736,32.3339,24.43,8.78E+00,1.12,0.3747,,180.37818,66.28545
18/09/2012,3,19.828,,12.5024,32.325,24.4175,9.01E+00,1.0925,0.3747,,180.05834,66.20391
18/09/2012,3,19.796,,12.5156,32.3248,24.4149,9.24E+00,1.1261,0.372,,179.41133,65.9842
18/09/2012,3,19.959,,12.4963,32.3353,24.4267,9.16E+00,1.3969,0.3506,,179.01749,65.81711
18/09/2012,3,20.229,,12.454,32.3436,24.4412,8.78E+00,1.3962,0.3506,,179.02401,65.76478
18/09/2012,3,20.486,,12.434,32.352,24.4515,8.34E+00,1.0956,0.3808,,179.51792,65.92219
18/09/2012,3,20.714,,12.3604,32.3683,24.4781,7.95E+00,1.0925,0.3811,,180.49176,66.18473
18/09/2012,3,20.917,,12.3205,32.3715,24.4882,7.58E+00,1.0292,0.4422,,181.18615,66.38514
18/09/2012,3,21.03,,12.3044,32.3718,24.4914,7.30E+00,1.0193,0.4517,,181.52448,66.48682
18/09/2012,3,20.975,,12.352,32.3537,24.4684,7.25E+00,0.8964,0.3907,,181.10983,66.39356
18/09/2012,3,20.836,,12.4154,32.3414,24.4469,7.40E+00,0.8522,0.3685,,180.28537,66.17387
18/09/2012,3,20.826,,12.4207,32.3483,24.4512,7.53E+00,0.9697,0.3613,,179.88209,66.0361
18/09/2012,3,21.075,,12.3574,32.3665,24.4773,7.37E+00,1.0437,0.3567,,180.14179,66.05144
18/09/2012,3,21.41,,12.2686,32.3828,24.5067,7.01E+00,1.0139,0.4086,,180.65957,66.12492
18/09/2012,3,21.648,,12.2238,32.3884,24.5196,6.74E+00,0.9827,0.4639,,181.15029,66.24472
18/09/2012,3,21.829,,12.2143,32.3881,24.5211,6.56E+00,0.9315,0.4586,,181.24866,66.26729
18/09/2012,3,22.116,,12.1584,32.4008,24.5414,6.28E+00,0.8408,0.4479,,181.23469,66.18981
18/09/2012,3,22.421,,12.1265,32.4014,24.5479,5.90E+00,0.8209,0.4605,,180.80685,65.98956
18/09/2012,3,22.513,,12.1258,32.3978,24.5452,5.68E+00,0.7553,0.5009,,180.28355,65.79618
18/09/2012,3,22.342,,12.1714,32.3838,24.5258,5.77E+00,0.7461,0.4872,,180.09041,65.7828
18/09/2012,3,22.21,,12.2104,32.3814,24.5166,5.92E+00,0.6683,0.3685,,179.72294,65.7014
18/09/2012,3,22.327,,12.1974,32.3857,24.5224,5.82E+00,0.6683,0.3685,,179.70539,65.67879
18/09/2012,3,22.595,,12.1647,32.3953,24.5359,5.54E+00,0.7538,0.4284,,179.78188,65.66558
18/09/2012,3,22.864,,12.1337,32.3951,24.5416,5.23E+00,0.7553,0.4296,,179.89273,65.66336
18/09/2012,3,23.03,,12.1218,32.3959,24.5445,4.98E+00,0.6912,0.4452,,180.05432,65.70619
18/09/2012,3,23.013,,12.1342,32.3918,24.539,4.90E+00,0.6813,0.4479,,179.7396,65.60665
18/09/2012,3,22.905,,12.1511,32.3904,24.5347,4.97E+00,0.753,0.4036,,179.34317,65.48474
18/09/2012,3,22.86,,12.158,32.3898,24.533,5.04E+00,0.779,0.3872,,178.94722,65.34936
18/09/2012,3,22.903,,12.1573,32.3904,24.5336,5.05E+00,0.7492,0.3762,,178.70705,65.26098
18/09/2012,3,23.036,,12.1313,32.3979,24.5443,4.99E+00,0.7301,0.3689,,178.69469,65.22382
18/09/2012,3,23.191,,12.1079,32.4009,24.551,4.86E+00,0.7187,0.3834,,178.74895,65.21278
18/09/2012,3,23.269,,12.1063,32.4001,24.5507,4.79E+00,0.7057,0.3994,,178.84395,65.24489
18/09/2012,3,23.345,,12.1067,32.4,24.5505,4.73E+00,0.7011,0.4078,,178.97452,65.29317
18/09/2012,3,23.569,,12.1004,32.4019,24.5532,4.54E+00,0.6935,0.4235,,179.27475,65.39476
18/09/2012,3,23.894,,12.0852,32.4065,24.5596,4.25E+00,0.6897,0.4262,,179.45178,65.44032
18/09/2012,3,24.156,,12.0617,32.4107,24.5672,3.99E+00,0.6805,0.4357,,179.4494,65.40887
18/09/2012,3,24.24,,12.0595,32.4074,24.5651,3.86E+00,0.6737,0.4334,,179.26724,65.33808
18/09/2012,3,24.3,,12.0728,32.4063,24.5617,3.81E+00,0.6065,0.4113,,179.04017,65.27309
18/09/2012,3,24.501,,12.0581,32.4097,24.5671,3.69E+00,0.6073,0.4113,,178.81014,65.17053
18/09/2012,3,24.768,,12.0547,32.4071,24.5657,3.51E+00,0.6081,0.3933,,178.92858,65.20799
18/09/2012,3,24.937,,12.0534,32.4087,24.5672,3.37E+00,0.6073,0.393,,178.94724,65.21354
18/09/2012,3,24.9,,12.0544,32.4078,24.5663,3.36E+00,0.6386,0.4189,,179.03306,65.2459
18/09/2012,3,24.767,,12.0589,32.4066,24.5645,3.45E+00,0.6439,0.4235,,178.91167,65.20723
18/09/2012,3,24.794,,12.0628,32.406,24.5633,3.47E+00,0.6355,0.3884,,178.50332,65.06361
